event_id,event_type,event_timestamp,anonymous_user_id,known_user_id,device_id,cookie_id,session_id,ip_id,browser_fingerprint_id,email_hash,phone_hash,payment_instrument_id,campaign_id,product_id,geo_region,channel,user_agent_family,event_source,payload
evt_000001893,account_recovery,2025-02-15 02:48:00,au_017595,ku_016035,dev_017338,ck_002866,sess_0002480,ip_018389,bf_015766,,000000000000000000003ea2,,,,NA,organic,edge,web,"{""synthetic"": true, ""amount"": 17.87}"
evt_000002056,account_recovery,2025-04-14 17:00:00,au_012710,ku_010768,,ck_001587,sess_0011717,ip_003849,bf_012344,,000000000000000000002a0f,,,,LATAM,organic,firefox,web,"{""synthetic"": true, ""amount"": 12.87}"
evt_000002110,account_recovery,2025-01-21 08:16:00,au_013169,ku_017517,dev_005096,ck_007127,sess_0042575,ip_025617,bf_014395,,00000000000000000000446c,,,,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 41.62}"
evt_000002289,account_recovery,2025-02-04 04:59:00,au_029784,ku_007809,dev_026013,ck_001329,sess_0077442,ip_010997,bf_012118,,000000000000000000001e80,,,,EU,affiliate,edge,web,"{""synthetic"": true, ""amount"": 34.46}"
evt_000002308,account_recovery,2025-01-27 13:25:00,au_000137,ku_003542,dev_030168,ck_010245,sess_0059121,ip_019437,bf_008103,,000000000000000000000dd5,,,,EU,social,chrome,web,"{""synthetic"": true, ""amount"": 23.79}"
evt_000002403,account_recovery,2025-02-09 17:45:00,au_004196,ku_012820,dev_000884,ck_000128,sess_0097278,ip_010147,bf_004694,,000000000000000000003213,,,,APAC,social,edge,web,"{""synthetic"": true, ""amount"": 15.34}"
evt_000002604,account_recovery,2025-03-20 08:34:00,au_025109,ku_009748,dev_010195,ck_035014,sess_0074897,ip_001715,bf_027236,,000000000000000000002613,,,,LATAM,paid_search,edge,web,"{""synthetic"": true, ""amount"": 51.86}"
evt_000002745,account_recovery,2025-04-24 20:40:00,au_002339,ku_004276,dev_002720,ck_005800,sess_0041286,ip_022319,bf_002042,,0000000000000000000010b3,,,,EU,social,chrome,web,"{""synthetic"": true, ""amount"": 32.37}"
evt_000002957,account_recovery,2025-01-10 16:34:00,au_000251,ku_016428,dev_024740,ck_009634,sess_0057113,ip_023876,bf_020022,,00000000000000000000402b,,,,EU,social,edge,web,"{""synthetic"": true, ""amount"": 36.68}"
evt_000003036,account_recovery,2025-01-07 20:36:00,,ku_005240,dev_007645,ck_003084,sess_0080766,ip_012637,bf_019499,,000000000000000000001477,,,,LATAM,affiliate,safari,web,"{""synthetic"": true, ""amount"": 19.41}"
evt_000003183,account_recovery,2025-03-12 18:04:00,au_029300,ku_018539,dev_000653,ck_002623,sess_0023095,ip_000427,bf_017080,,00000000000000000000486a,,,,LATAM,social,edge,web,"{""synthetic"": true, ""amount"": 52.31}"
evt_000003487,account_recovery,2025-04-11 14:36:00,au_007862,ku_010237,dev_011749,ck_036047,sess_0017184,ip_006346,bf_018790,,0000000000000000000027fc,,,,LATAM,organic,safari,web,"{""synthetic"": true, ""amount"": 16.67}"
evt_000003794,account_recovery,2025-01-18 04:04:00,au_028502,ku_003421,,ck_005100,sess_0024202,ip_017326,bf_024546,,000000000000000000000d5c,,,,EU,organic,edge,web,"{""synthetic"": true, ""amount"": 26.23}"
evt_000003809,account_recovery,2025-02-12 12:27:00,au_006664,ku_016393,dev_004018,ck_014838,sess_0051232,ip_009561,bf_014681,,000000000000000000004008,,,,EU,direct,chrome,web,"{""synthetic"": true, ""amount"": 33.16}"
evt_000003813,account_recovery,2025-04-02 07:21:00,au_005122,ku_016047,dev_003483,ck_009059,sess_0009622,ip_008868,bf_011737,,000000000000000000003eae,,,,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 37.01}"
evt_000003904,account_recovery,2025-01-21 13:40:00,,ku_004103,,,sess_0000199,ip_017774,bf_006168,,000000000000000000001006,,,,LATAM,affiliate,safari,web,"{""synthetic"": true, ""amount"": 58.87}"
evt_000003942,account_recovery,2025-02-23 16:38:00,au_016310,ku_019787,dev_030131,ck_000594,sess_0036942,ip_025719,bf_008242,,000000000000000000004d4a,,,,EU,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 12.05}"
evt_000003950,account_recovery,2025-04-05 00:34:00,,ku_007626,dev_015270,ck_005734,sess_0074541,ip_019838,bf_027577,,000000000000000000001dc9,,,,EU,organic,firefox,web,"{""synthetic"": true, ""amount"": 44.83}"
evt_000004154,account_recovery,2025-04-02 08:44:00,au_018288,ku_018578,dev_013085,ck_004578,sess_0049491,ip_009222,bf_002711,,000000000000000000004891,,,,EU,direct,edge,web,"{""synthetic"": true, ""amount"": 25.7}"
evt_000004305,account_recovery,2025-01-04 14:23:00,au_025501,ku_014999,dev_025785,ck_014537,sess_0082396,ip_009118,bf_005012,,000000000000000000003a96,,,,LATAM,organic,safari,web,"{""synthetic"": true, ""amount"": 8.73}"
evt_000004354,account_recovery,2025-01-16 00:53:00,au_004875,ku_002326,dev_008279,ck_014833,sess_0034854,ip_011262,bf_004922,,000000000000000000000915,,,,APAC,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 41.89}"
evt_000004506,account_recovery,2025-01-21 14:29:00,,ku_002890,dev_006723,ck_012030,sess_0098921,ip_007309,bf_023622,,000000000000000000000b49,,,,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 15.81}"
evt_000004571,account_recovery,2025-02-10 16:58:00,au_007191,ku_001513,dev_016422,ck_027829,sess_0060991,ip_023198,bf_007158,,0000000000000000000005e8,,,,EU,affiliate,safari,web,"{""synthetic"": true, ""amount"": 89.91}"
evt_000004599,account_recovery,2025-04-19 21:44:00,au_024938,ku_003087,dev_012945,ck_016314,sess_0053373,ip_023618,bf_008721,,000000000000000000000c0e,,,,EU,direct,edge,web,"{""synthetic"": true, ""amount"": 29.4}"
evt_000004644,account_recovery,2025-02-27 02:45:00,,ku_009702,dev_000360,ck_012783,sess_0026083,ip_010069,bf_006266,,0000000000000000000025e5,,,,APAC,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 16.6}"
evt_000004712,account_recovery,2025-02-19 04:45:00,au_002534,ku_015717,,ck_023920,sess_0030377,ip_008864,bf_006401,,000000000000000000003d64,,,,NA,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 9.15}"
evt_000004879,account_recovery,2025-03-10 17:11:00,,ku_008369,dev_028005,ck_007063,sess_0004199,ip_021710,bf_000474,,0000000000000000000020b0,,,,NA,social,chrome,web,"{""synthetic"": true, ""amount"": 7.14}"
evt_000004939,account_recovery,2025-04-20 18:52:00,au_000333,ku_018543,dev_001541,ck_033983,sess_0063931,ip_009067,bf_023073,,00000000000000000000486e,,,,APAC,organic,firefox,web,"{""synthetic"": true, ""amount"": 21.89}"
evt_000005223,account_recovery,2025-02-19 16:34:00,,ku_008126,dev_002310,ck_010441,sess_0048780,ip_015058,bf_021789,,000000000000000000001fbd,,,,EU,affiliate,edge,web,"{""synthetic"": true, ""amount"": 33.07}"
evt_000005227,account_recovery,2025-04-28 19:32:00,au_005743,ku_003439,dev_022521,ck_019639,sess_0002642,ip_003345,bf_021278,,000000000000000000000d6e,,,,EU,paid_search,safari,web,"{""synthetic"": true, ""amount"": 9.58}"
evt_000005240,account_recovery,2025-04-08 16:50:00,au_008098,ku_019711,dev_005623,,sess_0021552,ip_007501,bf_016213,,000000000000000000004cfe,,,,EU,paid_search,edge,web,"{""synthetic"": true, ""amount"": 45.16}"
evt_000005318,account_recovery,2025-03-08 11:19:00,au_000120,ku_000099,dev_004015,ck_013907,sess_0001808,ip_000337,bf_024069,,000000000000000000000062,,,,LATAM,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 58.0}"
evt_000005369,account_recovery,2025-03-05 12:05:00,au_002510,ku_019654,dev_031430,ck_017255,sess_0035037,ip_007130,bf_006653,,000000000000000000004cc5,,,,EU,affiliate,edge,web,"{""synthetic"": true, ""amount"": 21.12}"
evt_000005412,account_recovery,2025-03-24 05:25:00,au_011562,ku_017199,dev_029650,ck_027557,sess_0016138,ip_005337,bf_010039,,00000000000000000000432e,,,,NA,affiliate,safari,web,"{""synthetic"": true, ""amount"": 12.22}"
evt_000005463,account_recovery,2025-03-16 22:05:00,,ku_011857,,ck_000173,sess_0092061,ip_017629,bf_018151,,000000000000000000002e50,,,,EU,direct,safari,web,"{""synthetic"": true, ""amount"": 48.44}"
evt_000005621,account_recovery,2025-01-24 13:39:00,,ku_005699,,ck_008681,sess_0070808,ip_007414,bf_017095,,000000000000000000001642,,,,NA,organic,firefox,web,"{""synthetic"": true, ""amount"": 45.64}"
evt_000005669,account_recovery,2025-03-22 19:41:00,,ku_001157,dev_010236,ck_009629,sess_0084808,ip_016099,bf_013490,,000000000000000000000484,,,,NA,organic,chrome,web,"{""synthetic"": true, ""amount"": 82.13}"
evt_000005755,account_recovery,2025-03-18 10:51:00,au_029564,ku_011830,dev_005437,ck_018182,sess_0007406,ip_005937,bf_021517,,000000000000000000002e35,,,,APAC,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 8.42}"
evt_000005812,account_recovery,2025-01-14 16:22:00,,ku_008087,dev_001711,ck_033783,sess_0054490,ip_020629,bf_007272,,000000000000000000001f96,,,,LATAM,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 18.6}"
evt_000005853,account_recovery,2025-01-02 20:31:00,au_025474,ku_004518,dev_009540,ck_000265,sess_0056291,ip_000678,bf_017168,,0000000000000000000011a5,,,,EU,organic,chrome,web,"{""synthetic"": true, ""amount"": 18.81}"
evt_000006108,account_recovery,2025-04-07 19:57:00,au_017711,ku_013948,,ck_003494,sess_0000526,ip_014384,bf_023155,,00000000000000000000367b,,,,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 33.96}"
evt_000006304,account_recovery,2025-04-20 10:55:00,au_018182,ku_013145,dev_000261,ck_004607,sess_0075179,ip_001020,bf_012015,,000000000000000000003358,,,,LATAM,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 26.52}"
evt_000006394,account_recovery,2025-02-26 07:27:00,au_001689,ku_018912,dev_000192,ck_010327,sess_0062363,ip_022460,bf_023301,,0000000000000000000049df,,,,LATAM,organic,safari,web,"{""synthetic"": true, ""amount"": 20.29}"
evt_000006406,account_recovery,2025-04-30 13:41:00,,ku_019577,dev_000946,ck_018032,sess_0020248,ip_022590,bf_027362,,000000000000000000004c78,,,,NA,direct,edge,web,"{""synthetic"": true, ""amount"": 32.66}"
evt_000006697,account_recovery,2025-01-30 15:04:00,,ku_013307,dev_012962,ck_021608,sess_0092202,ip_011613,bf_022713,,0000000000000000000033fa,,,,EU,social,chrome,web,"{""synthetic"": true, ""amount"": 61.17}"
evt_000006783,account_recovery,2025-04-17 18:35:00,au_012166,ku_012492,dev_004948,ck_015912,sess_0073450,ip_021813,bf_002135,,0000000000000000000030cb,,,,APAC,social,edge,web,"{""synthetic"": true, ""amount"": 11.78}"
evt_000006784,account_recovery,2025-02-19 07:35:00,au_026436,ku_005523,dev_001005,ck_001466,sess_0010061,ip_014526,bf_006514,,000000000000000000001592,,,,NA,organic,edge,web,"{""synthetic"": true, ""amount"": 20.05}"
evt_000006953,account_recovery,2025-02-21 05:11:00,au_007480,ku_000435,dev_012272,ck_024924,sess_0034761,ip_015094,bf_013323,,0000000000000000000001b2,,,,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 8.42}"
evt_000007020,account_recovery,2025-01-23 12:30:00,au_001194,ku_011884,,ck_004274,sess_0019214,ip_009785,bf_008360,,000000000000000000002e6b,,,,NA,direct,chrome,web,"{""synthetic"": true, ""amount"": 47.8}"
evt_000007097,account_recovery,2025-02-28 08:39:00,,ku_001987,dev_004943,ck_020677,sess_0006349,ip_019490,bf_005187,,0000000000000000000007c2,,,,NA,organic,chrome,web,"{""synthetic"": true, ""amount"": 25.18}"
evt_000007167,account_recovery,2025-03-12 01:35:00,au_008225,ku_016631,dev_009639,ck_007028,sess_0021973,ip_002705,bf_018481,,0000000000000000000040f6,,,,LATAM,affiliate,edge,web,"{""synthetic"": true, ""amount"": 38.47}"
evt_000007182,account_recovery,2025-04-29 22:18:00,au_017584,ku_006418,,ck_003785,sess_0000005,ip_014418,bf_004918,,000000000000000000001911,,,,EU,affiliate,safari,web,"{""synthetic"": true, ""amount"": 10.7}"
evt_000007219,account_recovery,2025-03-16 11:42:00,au_001818,ku_009471,,ck_021833,sess_0070647,ip_019541,bf_020832,,0000000000000000000024fe,,,,APAC,social,chrome,web,"{""synthetic"": true, ""amount"": 11.88}"
evt_000007236,account_recovery,2025-03-02 13:40:00,,ku_009869,dev_002786,ck_020517,sess_0044244,ip_020005,bf_017279,,00000000000000000000268c,,,,NA,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 33.73}"
evt_000007297,account_recovery,2025-01-05 10:17:00,au_000389,ku_011307,dev_016079,ck_037284,sess_0037717,ip_025881,bf_009663,,000000000000000000002c2a,,,,EU,affiliate,safari,web,"{""synthetic"": true, ""amount"": 31.88}"
evt_000007503,account_recovery,2025-03-16 00:47:00,,ku_012605,dev_014820,ck_001722,sess_0011322,ip_019292,bf_022351,,00000000000000000000313c,,,,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 11.18}"
evt_000007854,account_recovery,2025-03-16 19:42:00,au_016192,ku_019351,,ck_024854,sess_0050707,ip_024501,bf_024203,,000000000000000000004b96,,,,APAC,direct,edge,web,"{""synthetic"": true, ""amount"": 25.96}"
evt_000007926,account_recovery,2025-03-14 22:20:00,au_005163,ku_004605,dev_013807,ck_011918,sess_0073692,ip_019058,bf_016456,,0000000000000000000011fc,,,,APAC,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 52.63}"
evt_000007995,account_recovery,2025-01-18 07:48:00,,ku_012057,dev_005904,ck_023374,sess_0043979,ip_009903,bf_005893,,000000000000000000002f18,,,,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 20.23}"
evt_000008011,account_recovery,2025-02-12 03:27:00,au_016775,ku_014990,dev_023309,ck_008656,sess_0028520,ip_008121,bf_003334,,000000000000000000003a8d,,,,LATAM,affiliate,safari,web,"{""synthetic"": true, ""amount"": 32.54}"
evt_000008050,account_recovery,2025-04-18 13:45:00,,ku_007010,dev_012815,ck_002652,sess_0087481,ip_012034,bf_009841,,000000000000000000001b61,,,,APAC,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 51.66}"
evt_000008079,account_recovery,2025-02-03 09:22:00,au_001617,ku_013062,dev_001112,ck_000561,sess_0059286,ip_015724,bf_022273,,000000000000000000003305,,,,EU,direct,chrome,web,"{""synthetic"": true, ""amount"": 27.3}"
evt_000008193,account_recovery,2025-01-10 17:31:00,au_000106,ku_010211,dev_026030,ck_019612,sess_0009681,ip_000061,bf_008463,,0000000000000000000027e2,,,,NA,organic,safari,web,"{""synthetic"": true, ""amount"": 12.8}"
evt_000008260,account_recovery,2025-02-16 18:25:00,au_015212,ku_013787,dev_018732,ck_004690,sess_0042712,ip_006227,bf_022811,,0000000000000000000035da,,,,LATAM,affiliate,edge,web,"{""synthetic"": true, ""amount"": 42.99}"
evt_000008321,account_recovery,2025-02-09 23:57:00,,ku_001843,dev_016839,ck_014529,sess_0021321,ip_018982,bf_026472,,000000000000000000000732,,,,NA,social,safari,web,"{""synthetic"": true, ""amount"": 17.86}"
evt_000008476,account_recovery,2025-02-12 18:19:00,au_020151,ku_018804,dev_018944,ck_002459,sess_0066299,ip_017061,bf_019987,,000000000000000000004973,,,,NA,organic,chrome,web,"{""synthetic"": true, ""amount"": 23.78}"
evt_000008485,account_recovery,2025-01-02 03:26:00,au_010005,ku_000533,dev_022446,ck_013220,sess_0063232,ip_021283,bf_013519,,000000000000000000000214,,,,NA,direct,safari,web,"{""synthetic"": true, ""amount"": 39.02}"
evt_000008661,account_recovery,2025-02-21 04:54:00,au_007032,ku_003293,dev_029855,,sess_0003018,ip_018356,bf_009332,,000000000000000000000cdc,,,,APAC,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 50.38}"
evt_000008815,account_recovery,2025-04-29 08:24:00,au_013327,ku_010110,,,sess_0038178,ip_007068,bf_019681,,00000000000000000000277d,,,,LATAM,direct,safari,web,"{""synthetic"": true, ""amount"": 28.52}"
evt_000008921,account_recovery,2025-03-15 01:32:00,,ku_014302,dev_025476,ck_014580,sess_0053468,ip_013856,bf_025622,,0000000000000000000037dd,,,,APAC,direct,edge,web,"{""synthetic"": true, ""amount"": 25.32}"
evt_000008993,account_recovery,2025-01-25 14:27:00,au_001434,ku_009769,dev_015322,ck_002384,sess_0078444,ip_021344,bf_024465,,000000000000000000002628,,,,APAC,direct,safari,web,"{""synthetic"": true, ""amount"": 16.85}"
evt_000009031,account_recovery,2025-02-21 08:21:00,,ku_010674,dev_000757,ck_008891,sess_0023015,ip_011492,bf_011744,,0000000000000000000029b1,,,,APAC,affiliate,safari,web,"{""synthetic"": true, ""amount"": 23.04}"
evt_000009092,account_recovery,2025-03-30 02:33:00,,ku_015720,,ck_033768,sess_0039190,ip_010940,bf_020545,,000000000000000000003d67,,,,LATAM,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 55.57}"
evt_000009131,account_recovery,2025-02-03 19:56:00,,ku_001775,,ck_023324,sess_0044928,ip_016919,bf_016752,,0000000000000000000006ee,,,,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 72.99}"
evt_000009224,account_recovery,2025-02-28 05:56:00,au_011484,ku_018154,dev_017719,ck_017296,sess_0041335,ip_012535,bf_003622,,0000000000000000000046e9,,,,EU,social,safari,web,"{""synthetic"": true, ""amount"": 20.38}"
evt_000009241,account_recovery,2025-02-21 10:06:00,au_012343,ku_000554,dev_006964,ck_032980,sess_0046742,ip_012762,bf_012393,,000000000000000000000229,,,,LATAM,organic,firefox,web,"{""synthetic"": true, ""amount"": 12.09}"
evt_000009290,account_recovery,2025-01-17 07:28:00,au_005544,ku_002644,dev_000338,,sess_0005111,ip_006294,bf_004771,,000000000000000000000a53,,,,APAC,direct,safari,web,"{""synthetic"": true, ""amount"": 26.24}"
evt_000009337,account_recovery,2025-03-28 09:12:00,au_001324,ku_003923,dev_005115,ck_025109,sess_0035193,ip_002428,bf_014714,,000000000000000000000f52,,,,APAC,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 19.0}"
evt_000009542,account_recovery,2025-04-28 01:51:00,au_003741,ku_018434,dev_022590,,sess_0076814,ip_025074,bf_013238,,000000000000000000004801,,,,LATAM,organic,firefox,web,"{""synthetic"": true, ""amount"": 24.97}"
evt_000009608,account_recovery,2025-02-28 18:02:00,au_003733,ku_014307,dev_013215,ck_000881,sess_0030867,ip_017732,bf_004252,,0000000000000000000037e2,,,,LATAM,paid_search,edge,web,"{""synthetic"": true, ""amount"": 14.73}"
evt_000009642,account_recovery,2025-01-31 16:08:00,au_016342,ku_002100,dev_001548,ck_028705,sess_0003665,ip_020131,bf_002541,,000000000000000000000833,,,,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 22.11}"
evt_000009811,account_recovery,2025-03-08 01:22:00,au_020192,ku_001521,dev_009043,ck_008534,sess_0018367,ip_024879,bf_026121,,0000000000000000000005f0,,,,NA,social,chrome,web,"{""synthetic"": true, ""amount"": 19.32}"
evt_000010071,account_recovery,2025-02-27 00:30:00,,ku_019537,dev_005943,ck_009195,sess_0048060,ip_022977,bf_022478,,000000000000000000004c50,,,,APAC,social,safari,web,"{""synthetic"": true, ""amount"": 7.16}"
evt_000010093,account_recovery,2025-01-10 23:53:00,au_004817,ku_004008,dev_021294,,sess_0005791,ip_005698,bf_006433,,000000000000000000000fa7,,,,APAC,direct,edge,web,"{""synthetic"": true, ""amount"": 21.82}"
evt_000010113,account_recovery,2025-02-11 10:27:00,,ku_004602,dev_005336,ck_008010,sess_0069024,ip_013138,bf_027747,,0000000000000000000011f9,,,,EU,affiliate,safari,web,"{""synthetic"": true, ""amount"": 74.46}"
evt_000010114,account_recovery,2025-02-05 18:20:00,,ku_002680,dev_016521,,sess_0091722,ip_015266,bf_013045,,000000000000000000000a77,,,,EU,organic,firefox,web,"{""synthetic"": true, ""amount"": 11.96}"
evt_000010229,account_recovery,2025-04-20 11:01:00,au_000635,ku_019181,dev_023997,ck_000531,sess_0073903,ip_003970,bf_024425,,000000000000000000004aec,,,,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 20.59}"
evt_000010308,account_recovery,2025-02-23 20:36:00,,ku_017827,,ck_016102,sess_0098961,ip_013954,bf_019921,,0000000000000000000045a2,,,,EU,organic,chrome,web,"{""synthetic"": true, ""amount"": 72.07}"
evt_000010378,account_recovery,2025-02-22 02:48:00,au_001863,ku_017647,dev_021968,ck_029648,sess_0012428,ip_002228,bf_006925,,0000000000000000000044ee,,,,EU,organic,safari,web,"{""synthetic"": true, ""amount"": 24.84}"
evt_000010518,account_recovery,2025-04-23 06:07:00,au_001712,ku_016128,dev_002813,,sess_0026032,ip_010379,bf_022567,,000000000000000000003eff,,,,NA,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 15.56}"
evt_000010851,account_recovery,2025-04-26 09:16:00,au_019247,ku_015025,dev_028195,,sess_0098535,ip_013175,bf_003127,,000000000000000000003ab0,,,,EU,social,firefox,web,"{""synthetic"": true, ""amount"": 30.39}"
evt_000010860,account_recovery,2025-01-28 09:58:00,au_001533,ku_004827,,,sess_0008957,ip_024471,bf_020115,,0000000000000000000012da,,,,LATAM,direct,safari,web,"{""synthetic"": true, ""amount"": 38.22}"
evt_000011002,account_recovery,2025-01-01 20:09:00,au_015742,ku_008992,dev_011360,ck_007552,sess_0009471,ip_018783,bf_008611,,00000000000000000000231f,,,,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 20.58}"
evt_000011024,account_recovery,2025-03-24 13:28:00,au_001819,ku_000829,dev_000334,ck_022298,sess_0000180,ip_004602,bf_019099,,00000000000000000000033c,,,,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 14.12}"
evt_000011080,account_recovery,2025-02-25 10:21:00,au_013225,ku_008670,dev_013506,ck_000476,sess_0098800,ip_019708,bf_011110,,0000000000000000000021dd,,,,NA,affiliate,safari,web,"{""synthetic"": true, ""amount"": 13.78}"
