event_id,event_type,event_timestamp,anonymous_user_id,known_user_id,device_id,cookie_id,session_id,ip_id,browser_fingerprint_id,email_hash,phone_hash,payment_instrument_id,campaign_id,product_id,geo_region,channel,user_agent_family,event_source,payload
evt_000002969,cookie_reset,2025-01-21 14:00:00,au_006672,,dev_000075,ck_032939,sess_0090761,ip_000824,bf_015084,,,,,,LATAM,organic,safari,web,"{""synthetic"": true, ""amount"": 25.68}"
evt_000003023,cookie_reset,2025-04-24 16:53:00,au_014787,,dev_020648,ck_014319,sess_0018568,ip_001704,bf_015408,,,,,,NA,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 32.26}"
evt_000003273,cookie_reset,2025-02-16 21:35:00,au_024625,,dev_017770,ck_014928,sess_0017033,ip_010621,bf_011242,,,,,,LATAM,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 12.9}"
evt_000003330,cookie_reset,2025-01-13 12:23:00,au_014640,,dev_003770,ck_004237,sess_0036273,ip_016453,bf_001237,,,,,,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 22.04}"
evt_000003354,cookie_reset,2025-04-02 21:21:00,,,dev_023399,ck_013362,sess_0004559,ip_012063,bf_008736,,,,,,APAC,organic,safari,web,"{""synthetic"": true, ""amount"": 25.59}"
evt_000003364,cookie_reset,2025-04-25 11:10:00,au_001620,,dev_010224,ck_006424,sess_0067314,ip_014758,bf_015689,,,,,,LATAM,social,edge,web,"{""synthetic"": true, ""amount"": 55.92}"
evt_000003438,cookie_reset,2025-02-04 14:40:00,,,dev_002645,ck_012349,sess_0098704,ip_009590,bf_022567,,,,,,LATAM,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 34.24}"
evt_000003462,cookie_reset,2025-03-02 15:46:00,au_008778,,dev_007308,ck_003028,sess_0090670,ip_010385,bf_027489,,,,,,LATAM,organic,chrome,web,"{""synthetic"": true, ""amount"": 18.97}"
evt_000003471,cookie_reset,2025-03-15 03:38:00,,,,,sess_0089010,ip_012220,bf_002889,,,,,,LATAM,organic,firefox,web,"{""synthetic"": true, ""amount"": 41.34}"
evt_000003563,cookie_reset,2025-04-30 01:56:00,au_019267,,dev_005158,ck_015535,sess_0024021,ip_013406,bf_024688,,,,,,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 18.91}"
evt_000003595,cookie_reset,2025-04-11 02:46:00,au_007269,,,ck_006460,sess_0054369,ip_017715,bf_013921,,,,,,NA,social,safari,web,"{""synthetic"": true, ""amount"": 5.94}"
evt_000003614,cookie_reset,2025-01-18 00:09:00,,,,ck_006612,sess_0036853,ip_009569,bf_008568,,,,,,EU,direct,edge,web,"{""synthetic"": true, ""amount"": 7.47}"
evt_000003783,cookie_reset,2025-04-15 04:07:00,au_002424,,dev_029830,ck_012456,sess_0000004,ip_005056,bf_018567,,,,,,APAC,affiliate,safari,web,"{""synthetic"": true, ""amount"": 16.85}"
evt_000003793,cookie_reset,2025-04-27 00:48:00,au_003681,,dev_016809,ck_029323,sess_0038479,ip_011332,bf_021455,,,,,,NA,organic,safari,web,"{""synthetic"": true, ""amount"": 24.72}"
evt_000003818,cookie_reset,2025-04-30 03:06:00,au_014727,,dev_018365,ck_024105,sess_0049677,ip_021407,bf_021868,,,,,,EU,social,safari,web,"{""synthetic"": true, ""amount"": 30.9}"
evt_000003831,cookie_reset,2025-04-07 13:10:00,au_010209,,,ck_004283,sess_0081309,ip_020945,bf_024342,,,,,,APAC,organic,firefox,web,"{""synthetic"": true, ""amount"": 9.67}"
evt_000003858,cookie_reset,2025-03-11 22:36:00,au_016081,,,,sess_0000815,ip_016539,bf_015059,,,,,,NA,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 15.76}"
evt_000003862,cookie_reset,2025-03-31 22:47:00,au_016460,,,ck_023455,sess_0032912,ip_009339,bf_003524,,,,,,APAC,organic,safari,web,"{""synthetic"": true, ""amount"": 35.28}"
evt_000003898,cookie_reset,2025-01-07 21:25:00,au_006955,,,ck_001529,sess_0080318,ip_021231,bf_003919,,,,,,NA,social,chrome,web,"{""synthetic"": true, ""amount"": 39.73}"
evt_000003899,cookie_reset,2025-04-11 11:06:00,au_022749,,dev_020661,ck_005162,sess_0064188,ip_013744,bf_011018,,,,,,LATAM,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 13.73}"
evt_000003910,cookie_reset,2025-03-14 22:03:00,au_000915,,,,sess_0029254,ip_007312,bf_025636,,,,,,APAC,social,edge,web,"{""synthetic"": true, ""amount"": 11.44}"
evt_000004002,cookie_reset,2025-04-04 12:20:00,,,dev_012815,ck_002652,sess_0007572,ip_021737,bf_007208,,,,,,NA,organic,chrome,web,"{""synthetic"": true, ""amount"": 34.75}"
evt_000004314,cookie_reset,2025-04-19 23:16:00,au_009910,,,,sess_0053595,ip_006479,bf_017120,,,,,,LATAM,organic,safari,web,"{""synthetic"": true, ""amount"": 28.42}"
evt_000004343,cookie_reset,2025-04-08 02:20:00,au_012659,,dev_009324,,sess_0017563,ip_004192,bf_004611,,,,,,EU,organic,firefox,web,"{""synthetic"": true, ""amount"": 19.6}"
evt_000004609,cookie_reset,2025-01-29 22:35:00,,,dev_001150,ck_007212,sess_0005202,ip_011185,bf_021397,,,,,,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 23.2}"
evt_000004660,cookie_reset,2025-04-07 17:21:00,,,dev_003172,ck_016623,sess_0056812,ip_017946,bf_007832,,,,,,LATAM,paid_search,safari,web,"{""synthetic"": true, ""amount"": 29.49}"
evt_000004673,cookie_reset,2025-04-16 09:22:00,au_001515,,dev_008597,,sess_0092815,ip_024933,bf_007322,,,,,,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 21.19}"
evt_000004953,cookie_reset,2025-03-13 21:41:00,,,dev_010342,,sess_0027727,ip_012748,bf_011655,,,,,,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 35.91}"
evt_000005141,cookie_reset,2025-02-14 22:10:00,,,dev_021424,,sess_0093023,ip_018884,bf_018239,,,,,,LATAM,social,chrome,web,"{""synthetic"": true, ""amount"": 49.42}"
evt_000005143,cookie_reset,2025-02-25 09:14:00,au_004717,,dev_012209,ck_022272,sess_0032667,ip_018343,bf_005803,,,,,,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 21.01}"
evt_000005157,cookie_reset,2025-04-23 14:20:00,,,dev_011041,,sess_0027490,ip_019955,bf_003254,,,,,,APAC,direct,safari,web,"{""synthetic"": true, ""amount"": 20.27}"
evt_000005181,cookie_reset,2025-03-12 11:38:00,au_004436,,dev_005203,ck_015551,sess_0044614,ip_004414,bf_027980,,,,,,LATAM,direct,edge,web,"{""synthetic"": true, ""amount"": 13.59}"
evt_000005218,cookie_reset,2025-03-29 19:33:00,au_006461,,dev_002734,ck_008376,sess_0059198,ip_000773,bf_019565,,,,,,EU,social,chrome,web,"{""synthetic"": true, ""amount"": 15.81}"
evt_000005230,cookie_reset,2025-02-16 23:37:00,au_004451,,dev_010089,ck_016585,sess_0086194,ip_000871,bf_025616,,,,,,APAC,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 12.96}"
evt_000005245,cookie_reset,2025-01-03 13:11:00,au_008758,,dev_015176,ck_017717,sess_0098690,ip_022306,bf_009972,,,,,,LATAM,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 36.92}"
evt_000005269,cookie_reset,2025-01-01 13:21:00,au_018055,,,ck_020373,sess_0022826,ip_017129,bf_016962,,,,,,EU,affiliate,edge,web,"{""synthetic"": true, ""amount"": 54.44}"
evt_000005522,cookie_reset,2025-01-20 14:10:00,au_002466,,dev_011821,ck_030411,sess_0052441,ip_003277,bf_018483,,,,,,EU,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 35.69}"
evt_000005650,cookie_reset,2025-01-01 22:18:00,,,dev_031564,,sess_0050111,ip_019643,bf_003915,,,,,,EU,paid_search,edge,web,"{""synthetic"": true, ""amount"": 24.68}"
evt_000005865,cookie_reset,2025-02-12 22:16:00,au_005975,,dev_020741,,sess_0008752,ip_004667,bf_027443,,,,,,APAC,social,chrome,web,"{""synthetic"": true, ""amount"": 20.93}"
evt_000005932,cookie_reset,2025-01-03 22:01:00,au_025979,,dev_025516,ck_026028,sess_0028489,ip_014486,bf_020496,,,,,,NA,direct,edge,web,"{""synthetic"": true, ""amount"": 14.38}"
evt_000005991,cookie_reset,2025-01-23 02:28:00,au_001231,,dev_011195,ck_017853,sess_0050676,ip_002131,bf_022818,,,,,,LATAM,organic,chrome,web,"{""synthetic"": true, ""amount"": 22.56}"
evt_000006045,cookie_reset,2025-03-21 04:47:00,au_009125,,dev_002244,ck_022452,sess_0061016,ip_003488,bf_026424,,,,,,NA,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 31.23}"
evt_000006247,cookie_reset,2025-04-30 20:01:00,au_007863,,dev_031146,,sess_0095992,ip_025885,bf_024135,,,,,,NA,social,edge,web,"{""synthetic"": true, ""amount"": 16.83}"
evt_000006271,cookie_reset,2025-02-23 01:58:00,au_014576,,dev_004470,ck_035707,sess_0044706,ip_022156,bf_012437,,,,,,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 24.2}"
evt_000006347,cookie_reset,2025-01-14 06:11:00,au_012316,,dev_014831,ck_015106,sess_0072595,ip_001742,bf_012473,,,,,,EU,affiliate,safari,web,"{""synthetic"": true, ""amount"": 56.05}"
evt_000006801,cookie_reset,2025-01-05 03:34:00,au_017352,,,,sess_0043343,ip_003037,bf_025051,,,,,,LATAM,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 30.5}"
evt_000006893,cookie_reset,2025-01-27 03:39:00,au_026128,,dev_029921,ck_010369,sess_0096754,ip_019862,bf_003897,,,,,,NA,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 12.52}"
evt_000006914,cookie_reset,2025-04-07 15:28:00,au_001370,,dev_003266,ck_005068,sess_0071203,ip_000054,bf_007160,,,,,,LATAM,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 33.44}"
evt_000007080,cookie_reset,2025-02-16 05:27:00,,,,ck_006916,sess_0051284,ip_010452,bf_017596,,,,,,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 37.23}"
evt_000007094,cookie_reset,2025-01-14 21:38:00,au_016055,,dev_024571,ck_004109,sess_0053246,ip_012774,bf_008788,,,,,,NA,organic,safari,web,"{""synthetic"": true, ""amount"": 40.82}"
evt_000007238,cookie_reset,2025-03-15 21:26:00,au_013220,,dev_012027,ck_014084,sess_0016452,ip_001086,bf_002822,,,,,,NA,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 18.44}"
evt_000007250,cookie_reset,2025-04-30 06:46:00,au_004038,,dev_013345,ck_001364,sess_0090244,ip_020371,bf_004621,,,,,,LATAM,social,firefox,web,"{""synthetic"": true, ""amount"": 8.97}"
evt_000007283,cookie_reset,2025-03-17 02:16:00,,,dev_008330,,sess_0064168,ip_015371,bf_004300,,,,,,NA,direct,chrome,web,"{""synthetic"": true, ""amount"": 19.09}"
evt_000007290,cookie_reset,2025-01-10 20:11:00,,,dev_004665,ck_003880,sess_0010449,ip_021162,bf_016369,,,,,,APAC,affiliate,edge,web,"{""synthetic"": true, ""amount"": 22.56}"
evt_000007386,cookie_reset,2025-03-29 04:52:00,au_027347,,dev_000822,ck_000933,sess_0034136,ip_009679,bf_008415,,,,,,EU,organic,chrome,web,"{""synthetic"": true, ""amount"": 40.86}"
evt_000007422,cookie_reset,2025-02-21 16:15:00,au_017101,,dev_006632,ck_006368,sess_0018775,ip_001891,bf_026790,,,,,,LATAM,affiliate,safari,web,"{""synthetic"": true, ""amount"": 15.03}"
evt_000007556,cookie_reset,2025-04-10 20:39:00,au_001907,,,ck_001187,sess_0019585,ip_014603,bf_005892,,,,,,LATAM,direct,safari,web,"{""synthetic"": true, ""amount"": 14.41}"
evt_000007585,cookie_reset,2025-04-30 22:55:00,au_002524,,dev_002367,,sess_0056064,ip_020913,bf_026378,,,,,,LATAM,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 14.81}"
evt_000007679,cookie_reset,2025-03-22 18:40:00,au_013990,,dev_007939,ck_000596,sess_0037580,ip_008495,bf_011332,,,,,,LATAM,direct,chrome,web,"{""synthetic"": true, ""amount"": 19.2}"
evt_000007913,cookie_reset,2025-02-19 21:30:00,,,dev_006073,ck_006787,sess_0026889,ip_008401,bf_016015,,,,,,NA,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 45.08}"
evt_000007934,cookie_reset,2025-01-13 12:35:00,au_007014,,,ck_015258,sess_0083202,ip_011346,bf_005538,,,,,,LATAM,direct,edge,web,"{""synthetic"": true, ""amount"": 22.37}"
evt_000007983,cookie_reset,2025-01-11 11:09:00,au_012843,,,,sess_0052644,ip_013689,bf_006518,,,,,,EU,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 35.83}"
evt_000008166,cookie_reset,2025-01-13 02:55:00,au_003957,,dev_000308,ck_022235,sess_0090325,ip_019687,bf_026043,,,,,,EU,social,edge,web,"{""synthetic"": true, ""amount"": 11.26}"
evt_000008416,cookie_reset,2025-04-21 21:16:00,au_007314,,dev_002741,ck_013620,sess_0099260,ip_023559,bf_010011,,,,,,EU,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 31.18}"
evt_000008423,cookie_reset,2025-01-11 21:30:00,,,dev_017911,ck_005254,sess_0069315,ip_002361,bf_017324,,,,,,NA,direct,chrome,web,"{""synthetic"": true, ""amount"": 27.02}"
evt_000008467,cookie_reset,2025-04-03 00:02:00,,,dev_010451,ck_015167,sess_0005238,ip_006406,bf_022200,,,,,,APAC,direct,firefox,web,"{""synthetic"": true, ""amount"": 42.1}"
evt_000008472,cookie_reset,2025-03-24 18:09:00,,,dev_011566,ck_021199,sess_0091258,ip_023081,bf_004956,,,,,,EU,social,edge,web,"{""synthetic"": true, ""amount"": 44.79}"
evt_000008614,cookie_reset,2025-04-19 04:17:00,au_025191,,,ck_010576,sess_0064940,ip_021911,bf_008493,,,,,,LATAM,social,firefox,web,"{""synthetic"": true, ""amount"": 52.99}"
evt_000008704,cookie_reset,2025-02-07 10:47:00,au_002676,,,ck_019492,sess_0002930,ip_025541,bf_001324,,,,,,NA,organic,safari,web,"{""synthetic"": true, ""amount"": 19.61}"
evt_000008722,cookie_reset,2025-03-02 18:56:00,,,dev_005168,,sess_0061593,ip_017057,bf_015453,,,,,,EU,paid_search,safari,web,"{""synthetic"": true, ""amount"": 11.96}"
evt_000008764,cookie_reset,2025-02-06 18:09:00,,,,ck_032300,sess_0072921,ip_007393,bf_024130,,,,,,APAC,organic,chrome,web,"{""synthetic"": true, ""amount"": 29.53}"
evt_000008933,cookie_reset,2025-04-18 02:46:00,au_004493,,,ck_004622,sess_0057038,ip_020316,bf_016413,,,,,,APAC,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 71.83}"
evt_000008948,cookie_reset,2025-03-18 21:27:00,au_009283,,dev_024743,ck_030966,sess_0041152,ip_020830,bf_025235,,,,,,APAC,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 34.47}"
evt_000009066,cookie_reset,2025-04-13 19:32:00,,,dev_025480,ck_003906,sess_0075681,ip_008198,bf_012513,,,,,,LATAM,social,firefox,web,"{""synthetic"": true, ""amount"": 45.6}"
evt_000009311,cookie_reset,2025-03-14 16:14:00,au_015052,,dev_001153,ck_006973,sess_0081863,ip_008804,bf_024224,,,,,,NA,social,safari,web,"{""synthetic"": true, ""amount"": 29.8}"
evt_000009387,cookie_reset,2025-03-30 09:30:00,au_002224,,dev_013152,ck_004693,sess_0073462,ip_013613,bf_004512,,,,,,LATAM,social,firefox,web,"{""synthetic"": true, ""amount"": 68.34}"
evt_000009412,cookie_reset,2025-01-31 06:08:00,au_006881,,dev_008022,ck_016710,sess_0024746,ip_000753,bf_026173,,,,,,EU,social,edge,web,"{""synthetic"": true, ""amount"": 66.66}"
evt_000009522,cookie_reset,2025-02-02 09:06:00,au_009640,,,,sess_0030116,ip_005605,bf_019506,,,,,,EU,affiliate,safari,web,"{""synthetic"": true, ""amount"": 26.69}"
evt_000009593,cookie_reset,2025-02-27 16:11:00,,,dev_008389,ck_007934,sess_0074936,ip_014346,bf_013088,,,,,,LATAM,direct,chrome,web,"{""synthetic"": true, ""amount"": 13.69}"
evt_000009678,cookie_reset,2025-02-12 03:33:00,au_012039,,dev_009977,ck_001907,sess_0083881,ip_000859,bf_011101,,,,,,APAC,organic,chrome,web,"{""synthetic"": true, ""amount"": 44.03}"
evt_000010042,cookie_reset,2025-01-11 14:32:00,au_001958,,dev_010041,ck_022469,sess_0082382,ip_017035,bf_011365,,,,,,NA,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 31.07}"
evt_000010435,cookie_reset,2025-03-16 09:23:00,,,dev_003563,,sess_0083026,ip_009481,bf_009174,,,,,,NA,direct,edge,web,"{""synthetic"": true, ""amount"": 3.95}"
evt_000010497,cookie_reset,2025-03-13 22:37:00,au_000998,,dev_006597,ck_016085,sess_0069780,ip_006054,bf_025627,,,,,,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 14.71}"
evt_000010551,cookie_reset,2025-01-30 21:28:00,,,dev_000753,ck_027229,sess_0087512,ip_009048,bf_019865,,,,,,APAC,social,safari,web,"{""synthetic"": true, ""amount"": 10.24}"
evt_000010722,cookie_reset,2025-01-26 11:30:00,au_010291,,dev_013743,ck_001089,sess_0094174,ip_007400,bf_022232,,,,,,LATAM,organic,safari,web,"{""synthetic"": true, ""amount"": 24.11}"
evt_000010743,cookie_reset,2025-01-02 08:28:00,au_003996,,dev_019367,ck_010815,sess_0019612,ip_006282,bf_022235,,,,,,LATAM,social,chrome,web,"{""synthetic"": true, ""amount"": 23.66}"
evt_000011026,cookie_reset,2025-01-09 16:08:00,,,,ck_009389,sess_0079304,ip_017458,bf_017892,,,,,,LATAM,social,safari,web,"{""synthetic"": true, ""amount"": 11.66}"
evt_000011263,cookie_reset,2025-03-16 14:28:00,au_002216,,dev_006165,ck_015918,sess_0078136,ip_001198,bf_015832,,,,,,APAC,organic,firefox,web,"{""synthetic"": true, ""amount"": 73.16}"
evt_000011285,cookie_reset,2025-01-10 17:11:00,au_020481,,,ck_009599,sess_0023166,ip_009130,bf_016370,,,,,,NA,organic,safari,web,"{""synthetic"": true, ""amount"": 9.99}"
evt_000011336,cookie_reset,2025-02-18 21:52:00,au_022259,,dev_008738,ck_022811,sess_0087375,ip_016011,bf_015540,,,,,,LATAM,social,edge,web,"{""synthetic"": true, ""amount"": 10.75}"
evt_000011396,cookie_reset,2025-04-05 18:45:00,,,dev_009916,ck_003877,sess_0068052,ip_019867,bf_023864,,,,,,APAC,social,safari,web,"{""synthetic"": true, ""amount"": 18.02}"
evt_000011426,cookie_reset,2025-03-23 07:10:00,,,dev_006350,ck_002229,sess_0086158,ip_015335,bf_017548,,,,,,APAC,affiliate,safari,web,"{""synthetic"": true, ""amount"": 9.37}"
evt_000011547,cookie_reset,2025-01-09 13:22:00,,,,ck_036744,sess_0093516,ip_018890,bf_027867,,,,,,APAC,direct,firefox,web,"{""synthetic"": true, ""amount"": 74.48}"
evt_000011562,cookie_reset,2025-03-14 19:41:00,au_010033,,dev_004921,ck_023622,sess_0092161,ip_008403,bf_006636,,,,,,LATAM,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 29.68}"
evt_000011709,cookie_reset,2025-03-20 06:18:00,au_000562,,dev_024029,ck_014386,sess_0066889,ip_020512,bf_027547,,,,,,APAC,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 22.95}"
evt_000011728,cookie_reset,2025-03-14 23:53:00,au_017546,,,ck_009628,sess_0028729,ip_000383,bf_025982,,,,,,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 23.18}"
evt_000011945,cookie_reset,2025-01-30 08:43:00,,,dev_013468,ck_023831,sess_0031195,ip_003677,bf_013284,,,,,,EU,organic,edge,web,"{""synthetic"": true, ""amount"": 7.51}"
evt_000011954,cookie_reset,2025-03-31 04:51:00,au_005505,,,,sess_0043436,ip_007831,bf_025466,,,,,,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 26.82}"
evt_000011993,cookie_reset,2025-02-01 10:54:00,,,dev_004542,ck_029042,sess_0060265,ip_004940,bf_010237,,,,,,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 39.17}"
evt_000012042,cookie_reset,2025-01-22 06:31:00,au_012170,,dev_007493,ck_001214,sess_0024381,ip_022716,bf_013600,,,,,,NA,direct,edge,web,"{""synthetic"": true, ""amount"": 19.96}"
evt_000012162,cookie_reset,2025-02-21 00:04:00,au_001540,,dev_004418,ck_000896,sess_0021513,ip_021184,bf_004686,,,,,,APAC,affiliate,edge,web,"{""synthetic"": true, ""amount"": 74.61}"
evt_000012207,cookie_reset,2025-03-24 06:45:00,au_009707,,dev_031393,ck_006637,sess_0006685,ip_021777,bf_024470,,,,,,NA,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 59.28}"
evt_000012255,cookie_reset,2025-01-02 03:32:00,au_011504,,dev_004705,ck_007465,sess_0094361,ip_000303,bf_003026,,,,,,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 29.62}"
evt_000012279,cookie_reset,2025-04-08 12:58:00,au_023118,,dev_005420,ck_015584,sess_0056407,ip_004832,bf_007917,,,,,,APAC,direct,firefox,web,"{""synthetic"": true, ""amount"": 10.86}"
evt_000012365,cookie_reset,2025-03-28 15:29:00,,,dev_008008,ck_008579,sess_0005693,ip_008366,bf_025967,,,,,,APAC,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 19.86}"
evt_000012395,cookie_reset,2025-03-22 10:36:00,au_000294,,dev_013197,,sess_0027888,ip_022776,bf_024242,,,,,,LATAM,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 8.77}"
evt_000012426,cookie_reset,2025-01-07 09:52:00,au_017575,,dev_026816,ck_000092,sess_0024232,ip_025009,bf_022739,,,,,,LATAM,paid_search,safari,web,"{""synthetic"": true, ""amount"": 21.5}"
evt_000012428,cookie_reset,2025-01-18 23:01:00,,,dev_012414,ck_024259,sess_0055947,ip_018254,bf_013303,,,,,,EU,organic,firefox,web,"{""synthetic"": true, ""amount"": 14.02}"
evt_000012432,cookie_reset,2025-01-26 11:30:00,au_001498,,dev_023688,ck_004236,sess_0083751,ip_021068,bf_008461,,,,,,NA,paid_search,edge,web,"{""synthetic"": true, ""amount"": 15.76}"
evt_000012439,cookie_reset,2025-02-08 20:50:00,,,,ck_001175,sess_0014066,ip_019890,bf_002166,,,,,,APAC,organic,chrome,web,"{""synthetic"": true, ""amount"": 21.0}"
evt_000012481,cookie_reset,2025-01-09 14:17:00,au_002364,,,ck_003448,sess_0045646,ip_014634,bf_020917,,,,,,NA,social,safari,web,"{""synthetic"": true, ""amount"": 14.05}"
