event_id,event_type,event_timestamp,anonymous_user_id,known_user_id,device_id,cookie_id,session_id,ip_id,browser_fingerprint_id,email_hash,phone_hash,payment_instrument_id,campaign_id,product_id,geo_region,channel,user_agent_family,event_source,payload
evt_000000174,support_ticket,2025-03-16 02:02:00,,ku_012453,dev_008795,ck_029916,sess_0031124,ip_018529,bf_012300,,,,,,APAC,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 24.04}"
evt_000000193,support_ticket,2025-02-17 22:53:00,au_010008,ku_003240,dev_000019,ck_009812,sess_0032386,ip_022313,bf_027314,,,,,,APAC,organic,safari,web,"{""synthetic"": true, ""amount"": 27.81}"
evt_000000265,support_ticket,2025-02-06 08:03:00,au_006259,ku_015641,dev_010586,ck_009136,sess_0057999,ip_025927,bf_007434,,,,,,LATAM,organic,edge,web,"{""synthetic"": true, ""amount"": 106.2}"
evt_000000368,support_ticket,2025-04-06 10:56:00,au_016652,ku_009248,dev_012704,ck_011687,sess_0016130,ip_004957,bf_024114,,,,,,LATAM,affiliate,safari,web,"{""synthetic"": true, ""amount"": 14.57}"
evt_000000557,support_ticket,2025-04-07 17:32:00,au_020157,ku_012198,dev_027394,ck_000930,sess_0028865,ip_011327,bf_026939,,,,,,NA,direct,safari,web,"{""synthetic"": true, ""amount"": 23.03}"
evt_000000573,support_ticket,2025-04-21 15:18:00,au_004073,ku_006719,dev_017331,ck_003718,sess_0023354,ip_019722,bf_019447,,,,,,APAC,direct,safari,web,"{""synthetic"": true, ""amount"": 32.82}"
evt_000000575,support_ticket,2025-03-10 13:38:00,au_003257,ku_002530,dev_001433,ck_012997,sess_0089860,ip_008649,bf_005847,,,,,,EU,organic,edge,web,"{""synthetic"": true, ""amount"": 21.38}"
evt_000000586,support_ticket,2025-02-07 04:35:00,au_003004,ku_013391,dev_003087,ck_034971,sess_0090725,ip_018177,bf_024759,,,,,,LATAM,social,firefox,web,"{""synthetic"": true, ""amount"": 14.52}"
evt_000000686,support_ticket,2025-03-19 20:40:00,,ku_009722,dev_011425,ck_029694,sess_0008824,ip_003385,bf_020294,,,,,,EU,social,firefox,web,"{""synthetic"": true, ""amount"": 29.56}"
evt_000000712,support_ticket,2025-04-14 20:10:00,,ku_019922,dev_000049,ck_010997,sess_0049423,ip_017128,bf_004825,,,,,,EU,direct,chrome,web,"{""synthetic"": true, ""amount"": 15.4}"
evt_000000714,support_ticket,2025-01-13 00:21:00,au_004387,ku_019842,dev_027153,ck_026672,sess_0035922,ip_022202,bf_020481,,,,,,NA,organic,edge,web,"{""synthetic"": true, ""amount"": 36.43}"
evt_000000729,support_ticket,2025-01-07 02:38:00,au_004968,ku_000289,dev_000329,ck_003998,sess_0098627,ip_018300,bf_026174,,,,,,EU,paid_search,edge,web,"{""synthetic"": true, ""amount"": 13.71}"
evt_000000758,support_ticket,2025-02-24 02:42:00,au_004324,ku_018171,dev_003882,ck_001606,sess_0001215,ip_002394,bf_006507,,,,,,NA,direct,firefox,web,"{""synthetic"": true, ""amount"": 5.89}"
evt_000000789,support_ticket,2025-02-19 09:14:00,au_016526,ku_014726,dev_008353,ck_019448,sess_0065579,ip_018158,bf_025228,,,,,,APAC,social,firefox,web,"{""synthetic"": true, ""amount"": 16.9}"
evt_000000829,support_ticket,2025-01-25 13:59:00,,ku_011960,,ck_008868,sess_0023187,ip_001697,bf_011158,,,,,,NA,social,edge,web,"{""synthetic"": true, ""amount"": 30.75}"
evt_000000871,support_ticket,2025-01-20 19:20:00,au_002526,ku_007028,dev_023231,,sess_0068585,ip_008794,bf_015463,,,,,,LATAM,social,chrome,web,"{""synthetic"": true, ""amount"": 11.14}"
evt_000000892,support_ticket,2025-02-28 19:16:00,au_011713,ku_013847,dev_023409,,sess_0015696,ip_002511,bf_013358,,,,,,LATAM,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 19.9}"
evt_000000956,support_ticket,2025-04-27 19:56:00,au_006663,ku_006543,dev_005645,ck_001524,sess_0060562,ip_019584,bf_000704,,,,,,EU,organic,safari,web,"{""synthetic"": true, ""amount"": 10.96}"
evt_000000960,support_ticket,2025-01-12 16:48:00,au_022489,ku_016730,dev_018822,,sess_0062831,ip_006341,bf_005683,,,,,,LATAM,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 21.67}"
evt_000001079,support_ticket,2025-01-16 14:42:00,au_009911,ku_010026,dev_028812,ck_002755,sess_0054068,ip_014656,bf_003050,,,,,,LATAM,paid_search,edge,web,"{""synthetic"": true, ""amount"": 21.27}"
evt_000001098,support_ticket,2025-01-01 12:11:00,au_012017,ku_015901,dev_012203,ck_008603,sess_0091695,ip_020125,bf_019334,,,,,,LATAM,organic,edge,web,"{""synthetic"": true, ""amount"": 50.12}"
evt_000001122,support_ticket,2025-02-08 05:45:00,,ku_010763,dev_004327,ck_017884,sess_0026173,ip_001566,bf_017956,,,,,,NA,organic,safari,web,"{""synthetic"": true, ""amount"": 36.13}"
evt_000001149,support_ticket,2025-03-02 15:15:00,au_020895,ku_012302,dev_026173,ck_002900,sess_0027530,ip_014136,bf_016112,,,,,,EU,social,firefox,web,"{""synthetic"": true, ""amount"": 15.59}"
evt_000001178,support_ticket,2025-03-13 06:08:00,,ku_009989,dev_000303,,sess_0040339,ip_015186,bf_011954,,,,,,EU,direct,edge,web,"{""synthetic"": true, ""amount"": 5.29}"
evt_000001181,support_ticket,2025-02-06 19:50:00,,ku_001277,dev_009326,ck_018128,sess_0068701,ip_017489,bf_026826,,,,,,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 19.4}"
evt_000001202,support_ticket,2025-01-20 05:01:00,au_001679,ku_017236,dev_003185,ck_011222,sess_0041041,ip_018391,bf_011163,,,,,,APAC,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 27.75}"
evt_000001273,support_ticket,2025-04-09 06:04:00,,ku_004465,,,sess_0079630,ip_011970,bf_026145,,,,,,LATAM,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 17.64}"
evt_000001285,support_ticket,2025-04-08 16:31:00,au_026131,ku_005808,dev_023164,ck_005846,sess_0070103,ip_010857,bf_020196,,,,,,NA,social,chrome,web,"{""synthetic"": true, ""amount"": 33.13}"
evt_000001318,support_ticket,2025-01-25 08:21:00,,ku_019636,,,sess_0064536,ip_018206,bf_016616,,,,,,APAC,affiliate,safari,web,"{""synthetic"": true, ""amount"": 27.1}"
evt_000001325,support_ticket,2025-01-24 06:35:00,,ku_006012,dev_015811,ck_011424,sess_0037162,ip_001880,bf_007094,,,,,,APAC,social,chrome,web,"{""synthetic"": true, ""amount"": 8.33}"
evt_000001333,support_ticket,2025-03-03 06:05:00,au_027210,ku_016122,,ck_013755,sess_0008588,ip_005586,bf_021835,,,,,,LATAM,organic,safari,web,"{""synthetic"": true, ""amount"": 14.06}"
evt_000001346,support_ticket,2025-02-25 20:07:00,,ku_007054,dev_029682,ck_017649,sess_0019011,ip_006135,bf_025120,,,,,,NA,direct,firefox,web,"{""synthetic"": true, ""amount"": 16.15}"
evt_000001407,support_ticket,2025-03-21 11:23:00,au_002852,ku_019062,dev_006292,ck_025385,sess_0040917,ip_023680,bf_018062,,,,,,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 7.0}"
evt_000001492,support_ticket,2025-03-22 18:24:00,au_020329,ku_018972,,ck_010033,sess_0084480,ip_012598,bf_001916,,,,,,APAC,social,chrome,web,"{""synthetic"": true, ""amount"": 15.98}"
evt_000001531,support_ticket,2025-03-03 21:38:00,au_016727,ku_019086,dev_002717,,sess_0093434,ip_000323,bf_004909,,,,,,APAC,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 6.48}"
evt_000001555,support_ticket,2025-02-10 16:06:00,au_003554,ku_015266,dev_020525,ck_001291,sess_0068166,ip_021632,bf_009256,,,,,,APAC,direct,chrome,web,"{""synthetic"": true, ""amount"": 46.18}"
evt_000001612,support_ticket,2025-01-08 00:28:00,au_007857,ku_013390,,ck_024482,sess_0035685,ip_001401,bf_003450,,,,,,NA,social,safari,web,"{""synthetic"": true, ""amount"": 16.8}"
evt_000001620,support_ticket,2025-02-28 07:11:00,au_005998,ku_014743,dev_028277,ck_036696,sess_0026402,ip_017943,bf_001652,,,,,,EU,organic,firefox,web,"{""synthetic"": true, ""amount"": 24.0}"
evt_000001649,support_ticket,2025-01-30 14:55:00,au_012074,ku_016314,dev_025307,ck_005296,sess_0098301,ip_010633,bf_001934,,,,,,APAC,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 60.07}"
evt_000001661,support_ticket,2025-01-25 16:11:00,,ku_014254,dev_003347,ck_015524,sess_0054568,ip_024098,bf_026222,,,,,,LATAM,direct,firefox,web,"{""synthetic"": true, ""amount"": 19.75}"
evt_000001669,support_ticket,2025-03-23 10:53:00,au_015100,ku_001665,dev_001795,ck_002711,sess_0061886,ip_002326,bf_009653,,,,,,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 19.59}"
evt_000001681,support_ticket,2025-02-25 21:55:00,au_019816,ku_004306,,ck_027523,sess_0071150,ip_017686,bf_012501,,,,,,APAC,social,edge,web,"{""synthetic"": true, ""amount"": 12.93}"
evt_000001713,support_ticket,2025-01-14 03:09:00,au_009172,ku_004275,dev_013964,ck_006632,sess_0012525,ip_025039,bf_005271,,,,,,EU,organic,firefox,web,"{""synthetic"": true, ""amount"": 17.58}"
evt_000001723,support_ticket,2025-01-29 12:30:00,au_020614,ku_007625,dev_001369,ck_000233,sess_0023866,ip_023046,bf_022540,,,,,,LATAM,organic,edge,web,"{""synthetic"": true, ""amount"": 73.3}"
evt_000001727,support_ticket,2025-03-06 05:53:00,,ku_018652,dev_005636,,sess_0058776,ip_025155,bf_007676,,,,,,APAC,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 45.0}"
evt_000001819,support_ticket,2025-02-11 12:10:00,au_005262,ku_006134,dev_015155,ck_012860,sess_0098060,ip_023817,bf_023333,,,,,,APAC,social,chrome,web,"{""synthetic"": true, ""amount"": 19.3}"
evt_000001822,support_ticket,2025-03-24 20:04:00,au_010870,ku_007078,,,sess_0057728,ip_020300,bf_004743,,,,,,EU,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 54.67}"
evt_000001841,support_ticket,2025-03-01 23:30:00,au_002881,ku_000615,,ck_024815,sess_0013602,ip_008937,bf_025304,,,,,,EU,organic,edge,web,"{""synthetic"": true, ""amount"": 30.46}"
evt_000001852,support_ticket,2025-03-14 02:57:00,au_023696,ku_004261,,ck_019067,sess_0051364,ip_023517,bf_008168,,,,,,APAC,direct,edge,web,"{""synthetic"": true, ""amount"": 6.73}"
evt_000001875,support_ticket,2025-03-17 22:27:00,,ku_009696,dev_006064,ck_004429,sess_0011937,ip_023463,bf_011312,,,,,,LATAM,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 11.85}"
evt_000001908,support_ticket,2025-02-15 01:11:00,au_025554,ku_014748,dev_016952,ck_006340,sess_0034547,ip_023134,bf_013977,,,,,,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 41.46}"
evt_000001919,support_ticket,2025-02-18 20:18:00,au_000039,ku_003480,dev_004034,,sess_0043196,ip_010462,bf_013999,,,,,,APAC,affiliate,safari,web,"{""synthetic"": true, ""amount"": 26.39}"
evt_000001930,support_ticket,2025-01-12 04:14:00,au_020068,ku_009952,,ck_021943,sess_0052334,ip_001828,bf_012425,,,,,,NA,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 21.46}"
evt_000001942,support_ticket,2025-01-21 06:38:00,au_003138,ku_013203,dev_024353,ck_007096,sess_0038674,ip_013983,bf_016016,,,,,,APAC,direct,chrome,web,"{""synthetic"": true, ""amount"": 41.53}"
evt_000002005,support_ticket,2025-02-24 13:41:00,au_003154,ku_005461,dev_022644,ck_010988,sess_0094834,ip_011608,bf_024327,,,,,,NA,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 31.12}"
evt_000002045,support_ticket,2025-03-19 08:28:00,au_005482,ku_009636,,ck_016985,sess_0048268,ip_024463,bf_008869,,,,,,EU,direct,safari,web,"{""synthetic"": true, ""amount"": 30.33}"
evt_000002112,support_ticket,2025-02-02 22:57:00,,ku_003279,dev_001840,ck_002562,sess_0014861,ip_005340,bf_020591,,,,,,LATAM,paid_search,safari,web,"{""synthetic"": true, ""amount"": 88.12}"
evt_000002127,support_ticket,2025-02-12 17:38:00,au_011710,ku_005969,dev_024815,ck_015074,sess_0067210,ip_002245,bf_000046,,,,,,LATAM,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 22.05}"
evt_000002191,support_ticket,2025-03-05 23:26:00,au_001710,ku_018051,dev_004481,ck_008598,sess_0045733,ip_003515,bf_024079,,,,,,EU,direct,edge,web,"{""synthetic"": true, ""amount"": 57.59}"
evt_000002207,support_ticket,2025-03-19 17:38:00,au_011934,ku_018640,dev_020943,ck_031221,sess_0070032,ip_005574,bf_013804,,,,,,NA,affiliate,safari,web,"{""synthetic"": true, ""amount"": 41.48}"
evt_000002235,support_ticket,2025-03-19 11:32:00,au_025461,ku_006659,dev_029853,ck_019221,sess_0069340,ip_011332,bf_018789,,,,,,EU,direct,edge,web,"{""synthetic"": true, ""amount"": 52.09}"
evt_000002271,support_ticket,2025-01-30 18:31:00,au_021795,ku_010606,dev_003501,ck_010739,sess_0095955,ip_006084,bf_010213,,,,,,EU,social,firefox,web,"{""synthetic"": true, ""amount"": 15.9}"
evt_000002272,support_ticket,2025-01-21 09:55:00,au_001965,ku_007167,dev_030402,,sess_0071380,ip_021104,bf_001060,,,,,,APAC,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 47.39}"
evt_000002329,support_ticket,2025-01-29 13:54:00,au_000710,ku_012428,,ck_001753,sess_0063261,ip_011140,bf_008145,,,,,,EU,direct,firefox,web,"{""synthetic"": true, ""amount"": 13.06}"
evt_000002343,support_ticket,2025-02-23 22:25:00,au_003548,ku_017163,dev_014149,ck_001340,sess_0003573,ip_024108,bf_014554,,,,,,APAC,affiliate,edge,web,"{""synthetic"": true, ""amount"": 38.83}"
evt_000002370,support_ticket,2025-03-19 20:58:00,au_014626,ku_003933,dev_015121,ck_015344,sess_0020996,ip_008456,bf_005648,,,,,,APAC,affiliate,safari,web,"{""synthetic"": true, ""amount"": 13.68}"
evt_000002385,support_ticket,2025-01-22 20:18:00,au_027329,ku_018205,dev_023528,ck_006966,sess_0004179,ip_015200,bf_016875,,,,,,EU,direct,edge,web,"{""synthetic"": true, ""amount"": 41.89}"
evt_000002460,support_ticket,2025-03-18 21:07:00,au_003064,ku_013477,dev_003443,ck_004074,sess_0068283,ip_013130,bf_006984,,,,,,NA,organic,chrome,web,"{""synthetic"": true, ""amount"": 20.52}"
evt_000002538,support_ticket,2025-02-07 06:45:00,,ku_006315,,,sess_0010643,ip_018471,bf_002331,,,,,,EU,organic,safari,web,"{""synthetic"": true, ""amount"": 17.64}"
evt_000002542,support_ticket,2025-02-26 17:09:00,,ku_019688,,ck_003485,sess_0095853,ip_004677,bf_011859,,,,,,EU,social,edge,web,"{""synthetic"": true, ""amount"": 46.35}"
evt_000002554,support_ticket,2025-04-01 05:05:00,,ku_008059,,ck_010232,sess_0013908,ip_025829,bf_021226,,,,,,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 69.99}"
evt_000002564,support_ticket,2025-02-14 18:44:00,au_009339,ku_009036,dev_011594,ck_032828,sess_0058956,ip_002646,bf_017084,,,,,,NA,social,firefox,web,"{""synthetic"": true, ""amount"": 28.12}"
evt_000002566,support_ticket,2025-02-07 10:39:00,au_020823,ku_015098,dev_029802,ck_001864,sess_0060935,ip_024039,bf_025847,,,,,,NA,paid_search,safari,web,"{""synthetic"": true, ""amount"": 10.22}"
evt_000002597,support_ticket,2025-04-22 07:56:00,au_001315,ku_004846,dev_006514,ck_019476,sess_0034315,ip_024511,bf_004756,,,,,,APAC,social,safari,web,"{""synthetic"": true, ""amount"": 16.76}"
evt_000002601,support_ticket,2025-03-11 02:03:00,au_022054,ku_004708,dev_016658,ck_015737,sess_0078587,ip_023057,bf_027689,,,,,,LATAM,paid_search,edge,web,"{""synthetic"": true, ""amount"": 28.75}"
evt_000002684,support_ticket,2025-03-31 17:57:00,au_023013,ku_016174,,ck_020089,sess_0097402,ip_004871,bf_004692,,,,,,NA,social,edge,web,"{""synthetic"": true, ""amount"": 17.93}"
evt_000002735,support_ticket,2025-03-14 10:39:00,,ku_012265,dev_001567,ck_035171,sess_0051426,ip_018890,bf_016253,,,,,,NA,direct,edge,web,"{""synthetic"": true, ""amount"": 46.08}"
evt_000002777,support_ticket,2025-03-07 00:40:00,au_005180,ku_004432,dev_008820,ck_009567,sess_0002923,ip_005510,bf_002973,,,,,,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 28.68}"
evt_000002836,support_ticket,2025-04-22 17:43:00,au_010716,ku_005398,,ck_021738,sess_0025598,ip_010536,bf_005680,,,,,,EU,direct,chrome,web,"{""synthetic"": true, ""amount"": 29.95}"
evt_000002857,support_ticket,2025-04-30 08:36:00,au_010422,ku_017019,dev_008288,ck_006627,sess_0027906,ip_015339,bf_019465,,,,,,APAC,direct,safari,web,"{""synthetic"": true, ""amount"": 89.92}"
evt_000002863,support_ticket,2025-01-27 05:19:00,au_016043,ku_015286,dev_002114,ck_006548,sess_0013359,ip_004125,bf_003525,,,,,,EU,paid_search,safari,web,"{""synthetic"": true, ""amount"": 19.53}"
evt_000002869,support_ticket,2025-02-08 18:22:00,au_012042,ku_015930,dev_016070,ck_001227,sess_0015159,ip_022972,bf_010753,,,,,,APAC,organic,chrome,web,"{""synthetic"": true, ""amount"": 18.3}"
evt_000002887,support_ticket,2025-01-11 09:37:00,,ku_015850,dev_005550,ck_019509,sess_0043548,ip_001432,bf_025959,,,,,,LATAM,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 25.74}"
evt_000002899,support_ticket,2025-04-11 08:13:00,au_011478,ku_004547,dev_018772,ck_018328,sess_0076354,ip_013952,bf_011128,,,,,,NA,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 31.04}"
evt_000002907,support_ticket,2025-03-01 06:51:00,,ku_014975,dev_020353,ck_023169,sess_0010629,ip_013192,bf_018651,,,,,,LATAM,social,safari,web,"{""synthetic"": true, ""amount"": 17.74}"
evt_000002923,support_ticket,2025-04-19 07:38:00,au_018004,ku_005279,dev_009012,ck_017093,sess_0054793,ip_021076,bf_018061,,,,,,LATAM,paid_search,edge,web,"{""synthetic"": true, ""amount"": 20.67}"
evt_000003007,support_ticket,2025-03-14 17:55:00,au_002925,ku_016240,dev_008339,,sess_0047414,ip_016839,bf_022873,,,,,,NA,organic,edge,web,"{""synthetic"": true, ""amount"": 38.8}"
evt_000003017,support_ticket,2025-01-15 08:45:00,au_005246,ku_013922,dev_002663,ck_009929,sess_0099302,ip_003878,bf_020301,,,,,,APAC,paid_search,safari,web,"{""synthetic"": true, ""amount"": 32.36}"
evt_000003122,support_ticket,2025-03-19 14:32:00,au_020023,ku_002045,dev_012205,ck_005239,sess_0007605,ip_014914,bf_020044,,,,,,EU,organic,safari,web,"{""synthetic"": true, ""amount"": 58.95}"
evt_000003156,support_ticket,2025-04-27 09:17:00,au_024563,ku_018629,,ck_005151,sess_0033849,ip_016280,bf_020660,,,,,,LATAM,direct,firefox,web,"{""synthetic"": true, ""amount"": 52.33}"
evt_000003199,support_ticket,2025-02-15 01:34:00,au_000457,ku_001375,,ck_019266,sess_0087385,ip_014469,bf_024316,,,,,,NA,organic,edge,web,"{""synthetic"": true, ""amount"": 26.19}"
evt_000003217,support_ticket,2025-04-29 03:32:00,au_007082,ku_014677,dev_001625,ck_002864,sess_0021713,ip_023881,bf_002671,,,,,,APAC,social,edge,web,"{""synthetic"": true, ""amount"": 26.65}"
evt_000003240,support_ticket,2025-02-20 16:59:00,au_026301,ku_007973,dev_017763,ck_007173,sess_0009773,ip_021026,bf_004166,,,,,,NA,organic,firefox,web,"{""synthetic"": true, ""amount"": 24.47}"
evt_000003251,support_ticket,2025-03-26 00:15:00,au_008123,ku_006778,dev_000321,ck_001926,sess_0069485,ip_001245,bf_003354,,,,,,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 40.45}"
evt_000003264,support_ticket,2025-01-26 21:42:00,au_012668,ku_009514,dev_002598,ck_029560,sess_0053154,ip_008839,bf_023654,,,,,,APAC,direct,edge,web,"{""synthetic"": true, ""amount"": 49.33}"
evt_000003328,support_ticket,2025-01-22 19:44:00,,ku_015602,,ck_005107,sess_0099996,ip_018575,bf_026214,,,,,,LATAM,social,edge,web,"{""synthetic"": true, ""amount"": 10.82}"
evt_000003342,support_ticket,2025-01-07 02:18:00,au_000222,ku_014960,dev_015963,ck_009941,sess_0005220,ip_007208,bf_020811,,,,,,NA,direct,firefox,web,"{""synthetic"": true, ""amount"": 13.57}"
evt_000003476,support_ticket,2025-02-09 18:12:00,au_005354,ku_013707,,ck_003610,sess_0021580,ip_005107,bf_003161,,,,,,LATAM,direct,firefox,web,"{""synthetic"": true, ""amount"": 42.53}"
evt_000003523,support_ticket,2025-04-06 00:40:00,,ku_011074,dev_010868,ck_001550,sess_0055642,ip_000867,bf_024165,,,,,,NA,paid_search,edge,web,"{""synthetic"": true, ""amount"": 16.32}"
evt_000003528,support_ticket,2025-02-28 06:13:00,au_006497,ku_005352,dev_003334,ck_000169,sess_0045664,ip_016798,bf_004893,,,,,,LATAM,affiliate,edge,web,"{""synthetic"": true, ""amount"": 34.9}"
evt_000003558,support_ticket,2025-04-26 08:53:00,au_003477,ku_018315,dev_018473,ck_002062,sess_0008028,ip_001425,bf_011053,,,,,,NA,social,edge,web,"{""synthetic"": true, ""amount"": 42.54}"
evt_000003575,support_ticket,2025-02-08 08:10:00,au_019787,ku_011138,,,sess_0053208,ip_007475,bf_012587,,,,,,EU,social,edge,web,"{""synthetic"": true, ""amount"": 16.98}"
evt_000003605,support_ticket,2025-03-09 12:22:00,au_007049,ku_007822,dev_000062,,sess_0024806,ip_000716,bf_004433,,,,,,NA,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 40.69}"
evt_000003696,support_ticket,2025-01-27 07:02:00,,ku_006858,dev_026533,,sess_0008651,ip_003193,bf_022729,,,,,,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 16.38}"
evt_000003766,support_ticket,2025-02-28 01:42:00,au_002332,ku_012476,,ck_003059,sess_0017768,ip_020065,bf_002298,,,,,,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 14.25}"
evt_000003780,support_ticket,2025-02-14 18:04:00,au_010880,ku_001056,dev_008300,,sess_0020550,ip_001670,bf_010119,,,,,,LATAM,affiliate,safari,web,"{""synthetic"": true, ""amount"": 37.98}"
evt_000003811,support_ticket,2025-03-03 16:26:00,au_018968,ku_011814,,ck_013067,sess_0043417,ip_017559,bf_006658,,,,,,EU,social,safari,web,"{""synthetic"": true, ""amount"": 28.07}"
evt_000003837,support_ticket,2025-04-19 03:03:00,au_025429,ku_006653,,ck_006674,sess_0052046,ip_019717,bf_016399,,,,,,NA,paid_search,safari,web,"{""synthetic"": true, ""amount"": 14.81}"
evt_000003838,support_ticket,2025-03-12 03:47:00,au_016593,ku_019251,,ck_003726,sess_0003556,ip_005692,bf_016957,,,,,,EU,affiliate,edge,web,"{""synthetic"": true, ""amount"": 26.71}"
evt_000003843,support_ticket,2025-02-01 14:55:00,au_011590,ku_013167,,ck_016120,sess_0031788,ip_000671,bf_002145,,,,,,APAC,direct,safari,web,"{""synthetic"": true, ""amount"": 34.87}"
evt_000003925,support_ticket,2025-03-02 17:35:00,au_021226,ku_014436,dev_000299,ck_033449,sess_0009693,ip_004988,bf_013791,,,,,,APAC,social,edge,web,"{""synthetic"": true, ""amount"": 18.34}"
evt_000003946,support_ticket,2025-03-08 05:35:00,au_025218,ku_004841,dev_001890,ck_017096,sess_0066436,ip_007505,bf_020339,,,,,,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 7.53}"
evt_000003961,support_ticket,2025-04-30 23:58:00,au_021285,ku_002803,dev_004581,ck_012632,sess_0014827,ip_022156,bf_026652,,,,,,LATAM,direct,firefox,web,"{""synthetic"": true, ""amount"": 22.12}"
evt_000003962,support_ticket,2025-03-11 20:51:00,au_000539,ku_018660,dev_010157,ck_036058,sess_0074030,ip_020648,bf_018110,,,,,,LATAM,social,chrome,web,"{""synthetic"": true, ""amount"": 109.99}"
evt_000004096,support_ticket,2025-02-18 09:10:00,au_014404,ku_014996,dev_022535,ck_003945,sess_0002901,ip_007000,bf_005087,,,,,,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 36.0}"
evt_000004111,support_ticket,2025-02-23 11:35:00,,ku_015238,dev_005229,ck_033244,sess_0098059,ip_000082,bf_005205,,,,,,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 13.0}"
evt_000004115,support_ticket,2025-03-08 21:47:00,au_006168,ku_018210,dev_004582,ck_003122,sess_0047186,ip_012546,bf_000157,,,,,,APAC,organic,chrome,web,"{""synthetic"": true, ""amount"": 150.22}"
evt_000004136,support_ticket,2025-02-18 11:22:00,au_001913,ku_001761,dev_021498,ck_005220,sess_0079063,ip_024333,bf_000486,,,,,,APAC,direct,safari,web,"{""synthetic"": true, ""amount"": 16.73}"
